Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Bench Press (Barbell)",5,176.0,5,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Lat Pulldown - Wide Grip (Cable)",1,85.0,12,0,0,"",,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Lat Pulldown - Wide Grip (Cable)",2,85.0,12,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Lat Pulldown - Wide Grip (Cable)",3,85.0,12,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Lat Pulldown - Underhand (Cable)",1,120.0,12,0,0,"",,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Lat Pulldown - Underhand (Cable)",2,140.0,8,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Seated Row (Cable)",1,50.0,8,0,0,"",,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Seated Row (Cable)",2,50.0,8,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Seated Row (Cable)",3,50.0,8,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Bicep Curl (Cable)",1,42.0,12,0,0,"",,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Bicep Curl (Cable)",2,42.0,12,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Bicep Curl (Cable)",3,42.0,12,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Bicep Curl (Dumbbell)",1,25.0,12,0,0,"",,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Triceps Pushdown (Cable - Straight Bar)",1,40.0,12,0,0,"",,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Triceps Pushdown (Cable - Straight Bar)",2,35.0,12,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Triceps Pushdown (Cable - Straight Bar)",3,35.0,12,0,0,,,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Triceps Extension (Dumbbell)",1,20.0,12,0,0,"",,
2024-01-13 10:50:25,"Morning Workout",52h 11m,"Triceps Extension (Dumbbell)",2,15.0,10,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Chin Up",1,0,10,0,0,"","",
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Chin Up",2,0,10,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Chin Up",3,0,10,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Deadlift (Barbell)",1,88.0,12,0,0,"",,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Deadlift (Barbell)",2,132.0,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Deadlift (Barbell)",3,176.0,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Deadlift (Barbell)",4,176.0,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Incline Row (Dumbbell)",1,55.0,8,0,0,"",,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Incline Row (Dumbbell)",2,55.0,8,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Incline Row (Dumbbell)",3,55.0,8,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Arnold Press (Dumbbell)",1,30.0,12,0,0,"",,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Arnold Press (Dumbbell)",2,30.0,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Arnold Press (Dumbbell)",3,30.0,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Face Pull (Cable)",1,20.0,12,0,0,"",,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Face Pull (Cable)",2,30.0,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Face Pull (Cable)",3,30.0,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Cable Twist",1,25.0,12,0,0,"",,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Cable Twist",2,25.0,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Chest Dip",1,0,12,0,0,"",,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Chest Dip",2,0,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Chest Dip",3,0,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Lateral Raise (Dumbbell)",1,12.5,12,0,0,"",,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Lateral Raise (Dumbbell)",2,12.5,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Lateral Raise (Dumbbell)",3,12.5,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Front Raise (Dumbbell)",1,15.0,12,0,0,"",,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Front Raise (Dumbbell)",2,15.0,12,0,0,,,
2024-01-15 15:02:23,"Afternoon Workout",4h 7m,"Front Raise (Dumbbell)",3,15.0,12,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Squat (Dumbbell)",1,35.0,10,0,0,"With shoulder press","",
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Squat (Dumbbell)",2,35.0,10,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Squat (Dumbbell)",3,35.0,5,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Squat (Dumbbell)",4,25.0,10,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Squat (Dumbbell)",5,25.0,10,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Decline Crunch",1,0,10,0,0,"Add 12kg press",,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Decline Crunch",2,0,10,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Decline Crunch",3,0,10,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Monkey Ups",1,0,10,0,0,"",,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Monkey Ups",2,0,10,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Crunch",1,0,20,0,0,"",,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Crunch",2,0,20,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Plank",1,0,0,0,60,"",,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Push Up",1,0,20,0,0,"",,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Push Up",2,0,20,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Push Up",3,0,20,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Push Up",4,0,20,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Chest Dip",1,0,16,0,0,"",,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Chest Dip",2,0,16,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Chest Dip",3,0,12,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Cable Crossover",1,13.0,12,0,0,"",,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Cable Crossover",2,13.0,12,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Cable Crossover",3,13.0,12,0,0,,,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Bicep Curl (Dumbbell)",1,30.0,12,0,0,"",,
2024-01-16 16:28:32,"Afternoon Workout",3h 26m,"Bicep Curl (Dumbbell)",2,30.0,12,0,0,,,
2024-01-18 18:42:39,"Evening Workout",1h 20m,"Pull Up",1,0,15,0,0,"","",
2024-01-18 18:42:39,"Evening Workout",1h 20m,"Pull Up",2,0,10,0,0,,,
